User,Rating,Restaurant_name, CO 2 Score,adjust
Mihailescu A,5,Waxy's Irish Bar,0.0,0.0
cbq2000,5,Waxy's Irish Bar,0.0,0.0
DanielB011,5,Waxy's Irish Bar,0.0,0.0
TommyFFM,4,Waxy's Irish Bar,0.0,0.0
Brian K,5,Waxy's Irish Bar,0.0,0.0
Robert Robert P,4,Waxy's Irish Bar,0.0,0.0
datunan,5,Waxy's Irish Bar,0.0,0.0
Adam P,5,Waxy's Irish Bar,0.0,0.0
priscillaschelp,5,Waxy's Irish Bar,0.0,0.0
Martyn H,5,Waxy's Irish Bar,0.0,0.0
20George17,5,Waxy's Irish Bar,0.0,0.0
Harry S,5,Waxy's Irish Bar,0.0,0.0
Jadegroete,4,Waxy's Irish Bar,0.0,0.0
GGRed,5,Waxy's Irish Bar,0.0,0.0
rosiemaehollier,5,Waxy's Irish Bar,0.0,0.0
Viking-Ken,3,Waxy's Irish Bar,0.0,0.0
Roelof S,5,Waxy's Irish Bar,0.0,0.0
Sillie B,5,Waxy's Irish Bar,0.0,0.0
ralfa805,5,Waxy's Irish Bar,0.0,0.0
Jane G,5,Waxy's Irish Bar,0.0,0.0
guitarrico,5,Waxy's Irish Bar,0.0,0.0
Juneym,1,Waxy's Irish Bar,0.0,0.0
Pedro J,3,Waxy's Irish Bar,0.0,0.0
suhas2287,2,Le Petit Chef - Frankfurt,0.0,0.0
Pherob,5,Le Petit Chef - Frankfurt,0.0,0.0
zalandah,5,Trattoria i Siciliani,0.0,0.0
freddygormer,5,Trattoria i Siciliani,0.0,0.0
Barteksk,5,Trattoria i Siciliani,0.0,0.0
RamonasExperiences,4,Trattoria i Siciliani,0.0,0.0
celiamC3239GO,5,Trattoria i Siciliani,0.0,0.0
Meraterna1964,5,Trattoria i Siciliani,0.0,0.0
278dariag,5,Trattoria i Siciliani,0.0,0.0
juliae453,2,Trattoria i Siciliani,0.0,0.0
K5221PWmariar,5,Trattoria i Siciliani,0.0,0.0
tekkiv,5,Trattoria i Siciliani,0.0,0.0
Olbashsgt57,5,Trattoria i Siciliani,0.0,0.0
Janka F,5,Trattoria i Siciliani,0.0,0.0
Tiff-5,5,Trattoria i Siciliani,0.0,0.0
marcdein,5,Trattoria i Siciliani,0.0,0.0
richardeZ2934NIk,5,Trattoria i Siciliani,0.0,0.0
S9709FHmanus,5,Trattoria i Siciliani,0.0,0.0
lauradern1972,5,Trattoria i Siciliani,0.0,0.0
daniel19741,1,Trattoria i Siciliani,0.0,0.0
evangerger,5,Trattoria i Siciliani,0.0,0.0
LucasWalter101,4,Trattoria i Siciliani,0.0,0.0
jelenaserba1988,5,Trattoria i Siciliani,0.0,0.0
assamokka909,5,Trattoria i Siciliani,0.0,0.0
nastyatubber,5,Trattoria i Siciliani,0.0,0.0
tinamaroon3u4,5,Trattoria i Siciliani,0.0,0.0
filomenagizza,5,Trattoria i Siciliani,0.0,0.0
R3962UEerikan,5,Trattoria i Siciliani,0.0,0.0
wiseguy1282005,4,Trattoria i Siciliani,0.0,0.0
Davidmaguire1738,5,Trattoria i Siciliani,0.0,0.0
dannjayjayjay,5,Trattoria i Siciliani,0.0,0.0
lauradern1972,5,Trattoria i Siciliani,0.0,0.0
camilleridavid,3,Trattoria i Siciliani,0.0,0.0
C6102HJsandrad,5,Trattoria i Siciliani,0.0,0.0
707leonardk,5,Trattoria i Siciliani,0.0,0.0
lmlejl,5,Trattoria i Siciliani,0.0,0.0
hugomarris,5,Trattoria i Siciliani,0.0,0.0
jossemacic,5,Trattoria i Siciliani,0.0,0.0
verasol78,5,Trattoria i Siciliani,0.0,0.0
FaniolaD,1,Trattoria i Siciliani,0.0,0.0
novakemil,5,Trattoria i Siciliani,0.0,0.0
steffenmohnn,5,Trattoria i Siciliani,0.0,0.0
ferrdil,5,Trattoria i Siciliani,0.0,0.0
Danranzz,5,Trattoria i Siciliani,0.0,0.0
Ramon O,5,Trattoria i Siciliani,0.0,0.0
livmedlel,5,Trattoria i Siciliani,0.0,0.0
luisesguevillas,5,Trattoria i Siciliani,0.0,0.0
sammyteler,5,Trattoria i Siciliani,0.0,0.0
sofiamacaron,5,Trattoria i Siciliani,0.0,0.0
Steve W,5,Trattoria i Siciliani,0.0,0.0
alexgJ8655OE,5,Trattoria i Siciliani,0.0,0.0
218DerekB,5,Trattoria i Siciliani,0.0,0.0
sofiawerga,5,Trattoria i Siciliani,0.0,0.0
hebryleetexas,5,Trattoria i Siciliani,0.0,0.0
gabiinger,5,Trattoria i Siciliani,0.0,0.0
JonasStuurman,1,Trattoria i Siciliani,0.0,0.0
jojzenek,5,Trattoria i Siciliani,0.0,0.0
AlexDel1984,5,Trattoria i Siciliani,0.0,0.0
irinaschepowa,5,Trattoria i Siciliani,0.0,0.0
cwinffm,2,Trattoria i Siciliani,0.0,0.0
ericaseres,5,Trattoria i Siciliani,0.0,0.0
orenhaiffa,5,Trattoria i Siciliani,0.0,0.0
guisseppe1738mariach,5,Trattoria i Siciliani,0.0,0.0
kraskoadrian,5,Trattoria i Siciliani,0.0,0.0
johnminnesota955,5,Trattoria i Siciliani,0.0,0.0
Oceans242,3,Trattoria i Siciliani,0.0,0.0
wernergeniesser,5,Trattoria i Siciliani,0.0,0.0
carlosgb1990,5,Trattoria i Siciliani,0.0,0.0
starsandstripes3637,5,Trattoria i Siciliani,0.0,0.0
Caterina M,5,Trattoria i Siciliani,0.0,0.0
Majkherbert J,5,Trattoria i Siciliani,0.0,0.0
LeoP220,3,Trattoria i Siciliani,0.0,0.0
sueanne675,5,Trattoria i Siciliani,0.0,0.0
hennoreck,5,Trattoria i Siciliani,0.0,0.0
Laura P,5,Trattoria i Siciliani,0.0,0.0
calerylondontown,5,Trattoria i Siciliani,0.0,0.0
Simona T,5,Trattoria i Siciliani,0.0,0.0
976juliaw,2,Trattoria i Siciliani,0.0,0.0
stavroskonn,5,Trattoria i Siciliani,0.0,0.0
Markb5charger,5,Trattoria i Siciliani,0.0,0.0
Natan B,5,Trattoria i Siciliani,0.0,0.0
amandalere,5,Trattoria i Siciliani,0.0,0.0
JochenHertweck,5,Trattoria i Siciliani,0.0,0.0
monicamunkama,5,Trattoria i Siciliani,0.0,0.0
ludmikamer,5,Trattoria i Siciliani,0.0,0.0
wiggssandro,5,Trattoria i Siciliani,0.0,0.0
Wika M,5,Trattoria i Siciliani,0.0,0.0
Lukas B,5,Trattoria i Siciliani,0.0,0.0
Timopelanul,5,Trattoria i Siciliani,0.0,0.0
526stephanim,5,Trattoria i Siciliani,0.0,0.0
Surnnsh,5,Trattoria i Siciliani,0.0,0.0
mark F,4,Trattoria i Siciliani,0.0,0.0
Jonathan R,5,Trattoria i Siciliani,0.0,0.0
Ludwig N,5,Trattoria i Siciliani,0.0,0.0
657erwink,1,Trattoria i Siciliani,0.0,0.0
25kalina,5,Trattoria i Siciliani,0.0,0.0
931Fjrakan,5,Trattoria i Siciliani,0.0,0.0
tanagogo1,4,Trattoria i Siciliani,0.0,0.0
AlfonsoTandazo,5,Trattoria i Siciliani,0.0,0.0
Gunilla F,5,Trattoria i Siciliani,0.0,0.0
Dinka M,5,Trattoria i Siciliani,0.0,0.0
Silakummmm,5,Trattoria i Siciliani,0.0,0.0
Tekkis,5,Trattoria i Siciliani,0.0,0.0
Juliehullk,5,Trattoria i Siciliani,0.0,0.0
Jose Manuel D,1,Trattoria i Siciliani,0.0,0.0
igalf2018,4,Trattoria i Siciliani,0.0,0.0
tommasul34,5,Trattoria i Siciliani,0.0,0.0
53773bubian,5,Trattoria i Siciliani,0.0,0.0
fannelakd,5,Trattoria i Siciliani,0.0,0.0
MerryJL,5,Trattoria i Siciliani,0.0,0.0
Sam S,4,Trattoria i Siciliani,0.0,0.0
012vladimirs,4,Trattoria i Siciliani,0.0,0.0
744camillah,5,Trattoria i Siciliani,0.0,0.0
T643TYcarlh,5,Trattoria i Siciliani,0.0,0.0
AliceClarks23,5,Trattoria i Siciliani,0.0,0.0
minakotkis,5,Trattoria i Siciliani,0.0,0.0
Per_Gunnissar126,5,Trattoria i Siciliani,0.0,0.0
Ulmapul45,5,Trattoria i Siciliani,0.0,0.0
Sundrineida,5,Trattoria i Siciliani,0.0,0.0
Dzemmmson,5,Trattoria i Siciliani,0.0,0.0
Fersiwag,5,Trattoria i Siciliani,0.0,0.0
herjulaana,5,Trattoria i Siciliani,0.0,0.0
carrfioste,5,Trattoria i Siciliani,0.0,0.0
Derek S,5,Trattoria i Siciliani,0.0,0.0
irinamU7962VW,3,Trattoria i Siciliani,0.0,0.0
6MarcoO,4,Trattoria i Siciliani,0.0,0.0
Oauline S,5,Trattoria i Siciliani,0.0,0.0
Trek60349385167,5,Trattoria i Siciliani,0.0,0.0
wailln2017,4,Trattoria i Siciliani,0.0,0.0
Patrick M,5,Trattoria i Siciliani,0.0,0.0
pilipkel,5,Trattoria i Siciliani,0.0,0.0
145eligasami,5,Trattoria i Siciliani,0.0,0.0
evalunna18,5,Trattoria i Siciliani,0.0,0.0
sabrinazyz,5,Trattoria i Siciliani,0.0,0.0
provocative88,5,Trattoria i Siciliani,0.0,0.0
Suarez P,5,Trattoria i Siciliani,0.0,0.0
samipilca,5,Trattoria i Siciliani,0.0,0.0
MaddisonC19,5,Trattoria i Siciliani,0.0,0.0
paulabera2018,5,Trattoria i Siciliani,0.0,0.0
Sam D,5,Trattoria i Siciliani,0.0,0.0
janesjenny90,1,Trattoria i Siciliani,0.0,0.0
Gina S,5,Trattoria i Siciliani,0.0,0.0
MannyD169,5,Trattoria i Siciliani,0.0,0.0
Karina D,5,Trattoria i Siciliani,0.0,0.0
roksanasroka,5,Trattoria i Siciliani,0.0,0.0
Sarth J,5,Trattoria i Siciliani,0.0,0.0
Sofia D,5,Trattoria i Siciliani,0.0,0.0
Svenia1,5,Trattoria i Siciliani,0.0,0.0
ferdibrat,5,Trattoria i Siciliani,0.0,0.0
aleksmorr,5,Trattoria i Siciliani,0.0,0.0
stellarg0ld,5,Trattoria i Siciliani,0.0,0.0
Karen S,5,Trattoria i Siciliani,0.0,0.0
gmcnab,5,Trattoria i Siciliani,0.0,0.0
giulianod642,5,Trattoria i Siciliani,0.0,0.0
MerinaM23,5,Trattoria i Siciliani,0.0,0.0
dorapies,5,Trattoria i Siciliani,0.0,0.0
Phil_the_flamingo,5,Trattoria i Siciliani,0.0,0.0
Deren2936b,5,Trattoria i Siciliani,0.0,0.0
hansrubin,5,Trattoria i Siciliani,0.0,0.0
erykbuzia,5,Trattoria i Siciliani,0.0,0.0
majkaaj18,5,Trattoria i Siciliani,0.0,0.0
Kata J,5,Trattoria i Siciliani,0.0,0.0
dorapies,5,Trattoria i Siciliani,0.0,0.0
ceciliachuda,5,Trattoria i Siciliani,0.0,0.0
781santit,3,Trattoria i Siciliani,0.0,0.0
Gabor S,3,Trattoria i Siciliani,0.0,0.0
Lisselle C,5,Trattoria i Siciliani,0.0,0.0
KevinGaltrey,3,Trattoria i Siciliani,0.0,0.0
Kikry,5,Trattoria i Siciliani,0.0,0.0
slumberdayz,4,Trattoria i Siciliani,0.0,0.0
Anne Marie K,3,Trattoria i Siciliani,0.0,0.0
carlosgb1990,5,Trattoria i Siciliani,0.0,0.0
227LauraI,4,Trattoria i Siciliani,0.0,0.0
laumunkel,5,Trattoria i Siciliani,0.0,0.0
Pietra C,5,Trattoria i Siciliani,0.0,0.0
sebahudy,5,Trattoria i Siciliani,0.0,0.0
GHMShrewsbury,5,Trattoria i Siciliani,0.0,0.0
Muchelplaz,5,Trattoria i Siciliani,0.0,0.0
Francesco B,5,Trattoria i Siciliani,0.0,0.0
franiasukces,5,Trattoria i Siciliani,0.0,0.0
sararyfka,5,Trattoria i Siciliani,0.0,0.0
olegwladi,5,Trattoria i Siciliani,0.0,0.0
beatabella2017,5,Trattoria i Siciliani,0.0,0.0
PeterP6238,5,Trattoria i Siciliani,0.0,0.0
MerlinD55,5,Trattoria i Siciliani,0.0,0.0
violakwiat11,5,Trattoria i Siciliani,0.0,0.0
josenamolito,4,Trattoria i Siciliani,0.0,0.0
PaolaG3308,5,Trattoria i Siciliani,0.0,0.0
WalteU,5,Trattoria i Siciliani,0.0,0.0
EvaL4541,5,Trattoria i Siciliani,0.0,0.0
Lowrider78,4,Trattoria i Siciliani,0.0,0.0
Muchelplaz,5,Trattoria i Siciliani,0.0,0.0
Jordfald,5,Trattoria i Siciliani,0.0,0.0
Fidrildi2707,5,Trattoria i Siciliani,0.0,0.0
chonma,3,Trattoria i Siciliani,0.0,0.0
678valet,5,Trattoria i Siciliani,0.0,0.0
244joshs,4,Trattoria i Siciliani,0.0,0.0
AlanP3348,5,Trattoria i Siciliani,0.0,0.0
BobC2920,5,Trattoria i Siciliani,0.0,0.0
887cameliad,4,Trattoria i Siciliani,0.0,0.0
PiotrF1113,5,Trattoria i Siciliani,0.0,0.0
AnikM73,5,Trattoria i Siciliani,0.0,0.0
Sasha12344321,5,Trattoria i Siciliani,0.0,0.0
Lena T,5,Trattoria i Siciliani,0.0,0.0
lechbolek2017,5,Trattoria i Siciliani,0.0,0.0
507yurih,4,Trattoria i Siciliani,0.0,0.0
jimbotay1984,4,Trattoria i Siciliani,0.0,0.0
JukeJointJimmy,4,Trattoria i Siciliani,0.0,0.0
David A,5,Trattoria i Siciliani,0.0,0.0
Panzerottosky,5,Trattoria i Siciliani,0.0,0.0
paulrH1242TK,3,Trattoria i Siciliani,0.0,0.0
Karen S,5,Trattoria i Siciliani,0.0,0.0
Edward M,5,Trattoria i Siciliani,0.0,0.0
778ahmedb,5,Trattoria i Siciliani,0.0,0.0
wt37,3,Trattoria i Siciliani,0.0,0.0
Fady M,5,Trattoria i Siciliani,0.0,0.0
Noam C,5,Trattoria i Siciliani,0.0,0.0
TheRealGelatoGirl,5,Trattoria i Siciliani,0.0,0.0
STIMEJeddah,5,Trattoria i Siciliani,0.0,0.0
Nataszka D,5,Trattoria i Siciliani,0.0,0.0
Paolo C,4,Trattoria i Siciliani,0.0,0.0
sjoukek982,5,Trattoria i Siciliani,0.0,0.0
lisamajer,5,Trattoria i Siciliani,0.0,0.0
Janek W,5,Trattoria i Siciliani,0.0,0.0
Pedro A,5,Trattoria i Siciliani,0.0,0.0
penelope220716,5,Trattoria i Siciliani,0.0,0.0
LiliacA1,5,Trattoria i Siciliani,0.0,0.0
BigChrisNottingham,5,Trattoria i Siciliani,0.0,0.0
RichardG913,5,Trattoria i Siciliani,0.0,0.0
944darekb,5,Trattoria i Siciliani,0.0,0.0
Sovica3000,3,Trattoria i Siciliani,0.0,0.0
oliverb7771,3,Trattoria i Siciliani,0.0,0.0
Dav1dH76,5,Trattoria i Siciliani,0.0,0.0
Lindsey H,5,Trattoria i Siciliani,0.0,0.0
Timmo1950,1,Trattoria i Siciliani,0.0,0.0
NikiNY1,4,Trattoria i Siciliani,0.0,0.0
Robert P,5,Trattoria i Siciliani,0.0,0.0
LauraC14025,5,Trattoria i Siciliani,0.0,0.0
Karen S,5,Trattoria i Siciliani,0.0,0.0
LukeH2585,5,Trattoria i Siciliani,0.0,0.0
843alistairr,2,Trattoria i Siciliani,0.0,0.0
daveismyname,5,Trattoria i Siciliani,0.0,0.0
Liyan M,5,Trattoria i Siciliani,0.0,0.0
CariR88,5,Trattoria i Siciliani,0.0,0.0
DrSalonen,4,Trattoria i Siciliani,0.0,0.0
Stefsin,5,Trattoria i Siciliani,0.0,0.0
zaccaf,5,Trattoria i Siciliani,0.0,0.0
LukeH2585,5,Trattoria i Siciliani,0.0,0.0
schum2016,5,Trattoria i Siciliani,0.0,0.0
Frankok30,5,Trattoria i Siciliani,0.0,0.0
Eva G,5,Trattoria i Siciliani,0.0,0.0
OlekK112,5,Trattoria i Siciliani,0.0,0.0
MonicaK2111,5,Trattoria i Siciliani,0.0,0.0
Garmet,1,Trattoria i Siciliani,0.0,0.0
MaartyCZ,5,Trattoria i Siciliani,0.0,0.0
ninabibici,5,Trattoria i Siciliani,0.0,0.0
unbiasedadvisor,5,Trattoria i Siciliani,0.0,0.0
vinod g,5,Trattoria i Siciliani,0.0,0.0
KASCHLI,5,Trattoria i Siciliani,0.0,0.0
gabrielef310,5,Trattoria i Siciliani,0.0,0.0
yujun m,4,Trattoria i Siciliani,0.0,0.0
lauradern1972,5,Trattoria i Siciliani,0.0,0.0
ginavec,5,Trattoria i Siciliani,0.0,0.0
Elsa_Centa123,5,Trattoria i Siciliani,0.0,0.0
Jserret,5,Trattoria i Siciliani,0.0,0.0
albadriah,5,Trattoria i Siciliani,0.0,0.0
291tamers,5,Trattoria i Siciliani,0.0,0.0
nilszas,5,Trattoria i Siciliani,0.0,0.0
jaxatcusco,3,Trattoria i Siciliani,0.0,0.0
Mattytravel,5,Trattoria i Siciliani,0.0,0.0
CherifV2,5,Trattoria i Siciliani,0.0,0.0
travel_n_adventures,4,Trattoria i Siciliani,0.0,0.0
Henry H,5,Trattoria i Siciliani,0.0,0.0
SamG3251,5,Trattoria i Siciliani,0.0,0.0
Kata J,5,Trattoria i Siciliani,0.0,0.0
Henk72,3,Trattoria i Siciliani,0.0,0.0
Karen S,5,Trattoria i Siciliani,0.0,0.0
Jack S,5,Trattoria i Siciliani,0.0,0.0
PeterC974,5,Trattoria i Siciliani,0.0,0.0
TolucaMXM,5,Trattoria i Siciliani,0.0,0.0
luisconti,4,Trattoria i Siciliani,0.0,0.0
N12GarG,3,Trattoria i Siciliani,0.0,0.0
Francesco B,4,Trattoria i Siciliani,0.0,0.0
Aida P,5,Trattoria i Siciliani,0.0,0.0
ChefPauloMoraes,3,Trattoria i Siciliani,0.0,0.0
Andrew V,5,Trattoria i Siciliani,0.0,0.0
Jack S,5,Trattoria i Siciliani,0.0,0.0
Kata J,5,Trattoria i Siciliani,0.0,0.0
AidanB824,2,Trattoria i Siciliani,0.0,0.0
Natieye,5,Trattoria i Siciliani,0.0,0.0
SJMontreal,1,Trattoria i Siciliani,0.0,0.0
Giuliano S,4,Trattoria i Siciliani,0.0,0.0
Henry H,5,Trattoria i Siciliani,0.0,0.0
kendalites,3,Trattoria i Siciliani,0.0,0.0
sjpo,4,Trattoria i Siciliani,0.0,0.0
Luis_Mostoles,3,Trattoria i Siciliani,0.0,0.0
Normam2272,5,Trattoria i Siciliani,0.0,0.0
Antonios M,5,Trattoria i Siciliani,0.0,0.0
Peter H,5,Trattoria i Siciliani,0.0,0.0
Guy G,5,Trattoria i Siciliani,0.0,0.0
Anushka J,5,Trattoria i Siciliani,0.0,0.0
Lena B,5,Trattoria i Siciliani,0.0,0.0
Duygualp,3,Trattoria i Siciliani,0.0,0.0
HSed22,4,Trattoria i Siciliani,0.0,0.0
Ugo F,5,Trattoria i Siciliani,0.0,0.0
Yasmin115,5,Trattoria i Siciliani,0.0,0.0
Kata J,5,Trattoria i Siciliani,0.0,0.0
stelios123,2,Trattoria i Siciliani,0.0,0.0
Mani M,5,Trattoria i Siciliani,0.0,0.0
Rachel2016,5,Trattoria i Siciliani,0.0,0.0
Ashley P,5,Trattoria i Siciliani,0.0,0.0
cornelis554,5,Trattoria i Siciliani,0.0,0.0
UriR463,5,Trattoria i Siciliani,0.0,0.0
Keyla C,4,Trattoria i Siciliani,0.0,0.0
UE_DC64,4,Trattoria i Siciliani,0.0,0.0
Ugo F,5,Trattoria i Siciliani,0.0,0.0
Justus C,5,Trattoria i Siciliani,0.0,0.0
Wren S,5,Trattoria i Siciliani,0.0,0.0
Jerome G,5,Trattoria i Siciliani,0.0,0.0
Sofia_Kryukova,5,Trattoria i Siciliani,0.0,0.0
corinaf2015,4,Trattoria i Siciliani,0.0,0.0
Kristin173,5,Trattoria i Siciliani,0.0,0.0
266runej,3,Trattoria i Siciliani,0.0,0.0
Bigmart66,3,Trattoria i Siciliani,0.0,0.0
00Maxime00,5,Trattoria i Siciliani,0.0,0.0
Peter V,4,Trattoria i Siciliani,0.0,0.0
Oren R,5,Trattoria i Siciliani,0.0,0.0
Janne178,5,Trattoria i Siciliani,0.0,0.0
Rysio Z,5,Trattoria i Siciliani,0.0,0.0
IsabelMNSS,4,Trattoria i Siciliani,0.0,0.0
Dawidmnr1,5,Trattoria i Siciliani,0.0,0.0
KH000HK,5,Trattoria i Siciliani,0.0,0.0
Carnivore123,1,Trattoria i Siciliani,0.0,0.0
Eva G,5,Trattoria i Siciliani,0.0,0.0
didip81,1,Trattoria i Siciliani,0.0,0.0
sylvievictoirev,3,Trattoria i Siciliani,0.0,0.0
Sandy C,4,Trattoria i Siciliani,0.0,0.0
AnthonyM307,2,Trattoria i Siciliani,0.0,0.0
Onofrio111,5,Trattoria i Siciliani,0.0,0.0
Julia B,5,Trattoria i Siciliani,0.0,0.0
Jose R,5,Trattoria i Siciliani,0.0,0.0
Francesco A,5,Trattoria i Siciliani,0.0,0.0
MasterHarper,3,Trattoria i Siciliani,0.0,0.0
West Michigan C... S,5,Trattoria i Siciliani,0.0,0.0
Essi J,3,Trattoria i Siciliani,0.0,0.0
Laura W,4,Trattoria i Siciliani,0.0,0.0
maverickme46,3,Trattoria i Siciliani,0.0,0.0
kulih,4,Trattoria i Siciliani,0.0,0.0
DavidASU,5,Trattoria i Siciliani,0.0,0.0
Marta N,5,Trattoria i Siciliani,0.0,0.0
John S,5,Trattoria i Siciliani,0.0,0.0
annamariadimartino,5,Trattoria i Siciliani,0.0,0.0
Reniuchna,5,Trattoria i Siciliani,0.0,0.0
Corkyy1,5,Trattoria i Siciliani,0.0,0.0
CaryB467,5,Trattoria i Siciliani,0.0,0.0
Saskia J,3,Trattoria i Siciliani,0.0,0.0
GreatProphetZarquon,2,Trattoria i Siciliani,0.0,0.0
168bernhardc,5,Trattoria i Siciliani,0.0,0.0
aweser,5,Trattoria i Siciliani,0.0,0.0
martinab381,5,Trattoria i Siciliani,0.0,0.0
marcovV3004DJ,5,Trattoria i Siciliani,0.0,0.0
Zanzibella,3,Trattoria i Siciliani,0.0,0.0
foodie_watch,4,Trattoria i Siciliani,0.0,0.0
ToniTijay,5,Trattoria i Siciliani,0.0,0.0
Michael H,4,Trattoria i Siciliani,0.0,0.0
junior1907,4,Trattoria i Siciliani,0.0,0.0
Umutcan G,5,Trattoria i Siciliani,0.0,0.0
Pauliina,5,Trattoria i Siciliani,0.0,0.0
Brendan M,5,Trattoria i Siciliani,0.0,0.0
Heiderichspit,5,Trattoria i Siciliani,0.0,0.0
Suzannah L,5,Trattoria i Siciliani,0.0,0.0
DVITSAXAKIS,4,Trattoria i Siciliani,0.0,0.0
Ulanna,5,Trattoria i Siciliani,0.0,0.0
DavidEllen,4,Trattoria i Siciliani,0.0,0.0
ReneeM322,4,Trattoria i Siciliani,0.0,0.0
Shandytraveller,1,Trattoria i Siciliani,0.0,0.0
Zhenya M,3,Trattoria i Siciliani,0.0,0.0
Agostinho G,4,Trattoria i Siciliani,0.0,0.0
Wim W,1,Trattoria i Siciliani,0.0,0.0
Nadya_Chukleva,5,Trattoria i Siciliani,0.0,0.0
Zbieg P,5,Trattoria i Siciliani,0.0,0.0
MrMrsBray,4,Trattoria i Siciliani,0.0,0.0
albak83,5,Trattoria i Siciliani,0.0,0.0
George K,2,Trattoria i Siciliani,0.0,0.0
Dennis C,3,Trattoria i Siciliani,0.0,0.0
NikosSide,3,Trattoria i Siciliani,0.0,0.0
nobiliter,4,Trattoria i Siciliani,0.0,0.0
elizabell1,5,Trattoria i Siciliani,0.0,0.0
floonline,2,Trattoria i Siciliani,0.0,0.0
DaveCreedon,2,Trattoria i Siciliani,0.0,0.0
FlyGirl_World,5,Trattoria i Siciliani,0.0,0.0
ThomasEMM,5,Trattoria i Siciliani,0.0,0.0
James-Slawney,4,Trattoria i Siciliani,0.0,0.0
Miramarjut,3,Trattoria i Siciliani,0.0,0.0
EuroCafeOwner,5,Trattoria i Siciliani,0.0,0.0
FoodieMHG,5,Trattoria i Siciliani,0.0,0.0
No1Scribbler,5,Trattoria i Siciliani,0.0,0.0
Korkist,5,Trattoria i Siciliani,0.0,0.0
sas526,5,Trattoria i Siciliani,0.0,0.0
Dario W,5,Trattoria i Siciliani,0.0,0.0
Marcelotavares,1,Trattoria i Siciliani,0.0,0.0
Von_Smiles,4,Trattoria i Siciliani,0.0,0.0
Bambooly,4,Trattoria i Siciliani,0.0,0.0
Domino N,5,Trattoria i Siciliani,0.0,0.0
686davidy,3,Trattoria i Siciliani,0.0,0.0
Ollliethespaniel,5,Trattoria i Siciliani,0.0,0.0
patrick m,5,Trattoria i Siciliani,0.0,0.0
Kam436,5,Trattoria i Siciliani,0.0,0.0
LBC711,5,Trattoria i Siciliani,0.0,0.0
Glenn-P-Tokyo,2,Trattoria i Siciliani,0.0,0.0
Mariajenej,5,Trattoria i Siciliani,0.0,0.0
Andrea F,5,Trattoria i Siciliani,0.0,0.0
merry197508,5,Trattoria i Siciliani,0.0,0.0
Rob R,5,Trattoria i Siciliani,0.0,0.0
Isabella W,5,Trattoria i Siciliani,0.0,0.0
Ciccio2420,3,Trattoria i Siciliani,0.0,0.0
NMinNW,4,Trattoria i Siciliani,0.0,0.0
YannisFr,1,Trattoria i Siciliani,0.0,0.0
merryanwar,5,Trattoria i Siciliani,0.0,0.0
Maurdunn,5,Trattoria i Siciliani,0.0,0.0
rogardu,3,Trattoria i Siciliani,0.0,0.0
Labne,1,Trattoria i Siciliani,0.0,0.0
nancy0035,5,Trattoria i Siciliani,0.0,0.0
SimonJRex,5,Trattoria i Siciliani,0.0,0.0
Mark v v,4,Trattoria i Siciliani,0.0,0.0
Qsenya,5,Trattoria i Siciliani,0.0,0.0
Paul C,5,Trattoria i Siciliani,0.0,0.0
Beratti,4,Trattoria i Siciliani,0.0,0.0
Christopher C,4,Trattoria i Siciliani,0.0,0.0
439danyh,3,Trattoria i Siciliani,0.0,0.0
Mia90a,4,Trattoria i Siciliani,0.0,0.0
junior1907,5,Trattoria i Siciliani,0.0,0.0
alexlist,5,Trattoria i Siciliani,0.0,0.0
MattTytus,5,Trattoria i Siciliani,0.0,0.0
dkracerfl,3,Trattoria i Siciliani,0.0,0.0
Jurthys,5,Trattoria i Siciliani,0.0,0.0
Maniab1,5,Trattoria i Siciliani,0.0,0.0
Keith A,5,Trattoria i Siciliani,0.0,0.0
Kina K,5,Trattoria i Siciliani,0.0,0.0
guido d,5,Trattoria i Siciliani,0.0,0.0
Alessandro g,5,Trattoria i Siciliani,0.0,0.0
PGD1971,3,Trattoria i Siciliani,0.0,0.0
Pedro P,5,Trattoria i Siciliani,0.0,0.0
Sheena099,2,Trattoria i Siciliani,0.0,0.0
Jana46,4,Trattoria i Siciliani,0.0,0.0
Doug G,5,Trattoria i Siciliani,0.0,0.0
Niels V,5,Trattoria i Siciliani,0.0,0.0
henryb534,4,Trattoria i Siciliani,0.0,0.0
Iwa L,5,Trattoria i Siciliani,0.0,0.0
peterbI3434MZ,4,Trattoria i Siciliani,0.0,0.0
BronkaZ,5,Trattoria i Siciliani,0.0,0.0
bkocur,5,Trattoria i Siciliani,0.0,0.0
115PaulW,1,Trattoria i Siciliani,0.0,0.0
Stephen P,4,Trattoria i Siciliani,0.0,0.0
Bobbaloo,5,Trattoria i Siciliani,0.0,0.0
Jeanne L,5,Trattoria i Siciliani,0.0,0.0
lauraly810,5,Trattoria i Siciliani,0.0,0.0
SimonJRex,5,Trattoria i Siciliani,0.0,0.0
bormar76,4,Trattoria i Siciliani,0.0,0.0
Emre E,5,Trattoria i Siciliani,0.0,0.0
samuel s,3,Trattoria i Siciliani,0.0,0.0
Maurdunn,4,Trattoria i Siciliani,0.0,0.0
Sanvean76,4,Trattoria i Siciliani,0.0,0.0
Cliff B,5,Trattoria i Siciliani,0.0,0.0
JuandeBarca,3,Trattoria i Siciliani,0.0,0.0
ChesterWindsor,5,Trattoria i Siciliani,0.0,0.0
